period_end_date,revenue,net_income,gross_profit,operating_income,operating_expenses,eps_basic,interest_income,interest_expense
2024-12-31,3432378586.0,447802322.0,979273017.0,651448172.0,327824845.0,0.173333,257006.0,161148519.0
2023-12-31,5768680399.0,900618588.0,1902765434.0,1388532474.0,514232960.0,0.333333,7080898.0,338615967.0
2022-12-31,3432378586.0,447802322.0,979273017.0,652048172.0,327224845.0,0.173333,257006.0,161148519.0
